GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELM,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME_E,RK9E001,NAME_M,RK9M001
"G40002790","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Allen-Bowden Public School","02790",,,,"Allen-Bowden Public School, Oklahoma",3106,"Allen-Bowden Public School, Oklahoma",462
"G40003010","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Anderson Public School","03010",,,,"Anderson Public School, Oklahoma",2502,"Anderson Public School, Oklahoma",329
"G40003450","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Avant Public School","03450",,,,"Avant Public School, Oklahoma",1235,"Avant Public School, Oklahoma",275
"G40003540","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Banner Public School","03540",,,,"Banner Public School, Oklahoma",1698,"Banner Public School, Oklahoma",247
"G40003690","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Bearden Public School","03690",,,,"Bearden Public School, Oklahoma",604,"Bearden Public School, Oklahoma",142
"G40003840","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Belfonte Public School","03840",,,,"Belfonte Public School, Oklahoma",752,"Belfonte Public School, Oklahoma",217
"G40003870","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Bell Public School","03870",,,,"Bell Public School, Oklahoma",833,"Bell Public School, Oklahoma",245
"G40004470","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Bishop Public School","04470",,,,"Bishop Public School, Oklahoma",2270,"Bishop Public School, Oklahoma",380
"G40005160","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Bowring Public School","05160",,,,"Bowring Public School, Oklahoma",428,"Bowring Public School, Oklahoma",125
"G40005430","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Briggs Public School","05430",,,,"Briggs Public School, Oklahoma",2933,"Briggs Public School, Oklahoma",647
"G40005580","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Brushy Public School","05580",,,,"Brushy Public School, Oklahoma",1458,"Brushy Public School, Oklahoma",236
"G40006030","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Byars Public School","06030",,,,"Byars Public School, Oklahoma",478,"Byars Public School, Oklahoma",140
"G40008010","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Cleora Public School","08010",,,,"Cleora Public School, Oklahoma",2169,"Cleora Public School, Oklahoma",433
"G40008730","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Cottonwood Public School","08730",,,,"Cottonwood Public School, Oklahoma",496,"Cottonwood Public School, Oklahoma",129
"G40009150","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Crutcho Public School","09150",,,,"Crutcho Public School, Oklahoma",2205,"Crutcho Public School, Oklahoma",390
"G40009360","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Dahlonegah Public School","09360",,,,"Dahlonegah Public School, Oklahoma",799,"Dahlonegah Public School, Oklahoma",176
"G40009420","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Darlington Public School","09420",,,,"Darlington Public School, Oklahoma",460,"Darlington Public School, Oklahoma",106
"G40009720","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Denison Public School","09720",,,,"Denison Public School, Oklahoma",1487,"Denison Public School, Oklahoma",372
"G40010560","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Peavine Public School","10560",,,,"Peavine Public School, Oklahoma",1145,"Peavine Public School, Oklahoma",207
"G40011400","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Fanshawe Public School","11400",,,,"Fanshawe Public School, Oklahoma",571,"Fanshawe Public School, Oklahoma",151
"G40011450","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Farris Public School","11450",,,,"Farris Public School, Oklahoma",1697,"Farris Public School, Oklahoma",220
"G40011760","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Flower Mound Public School","11760",,,,"Flower Mound Public School, Oklahoma",850,"Flower Mound Public School, Oklahoma",164
"G40011850","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Forest Grove Public School","11850",,,,"Forest Grove Public School, Oklahoma",1018,"Forest Grove Public School, Oklahoma",191
"G40012210","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Friend Public School","12210",,,,"Friend Public School, Oklahoma",1215,"Friend Public School, Oklahoma",337
"G40012240","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Frink-Chambers Public School","12240",,,,"Frink-Chambers Public School, Oklahoma",1743,"Frink-Chambers Public School, Oklahoma",330
"G40012750","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Glover Public School","12750",,,,"Glover Public School, Oklahoma",805,"Glover Public School, Oklahoma",212
"G40012840","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Goodland Public School","12840",,,,"Goodland Public School, Oklahoma",199,"Goodland Public School, Oklahoma",74
"G40013230","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Grand View Public School","13230",,,,"Grand View Public School, Oklahoma",4034,"Grand View Public School, Oklahoma",839
"G40013260","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Grandview Public School","13260",,,,"Grandview Public School, Oklahoma",858,"Grandview Public School, Oklahoma",213
"G40013380","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Greenville Public School","13380",,,,"Greenville Public School, Oklahoma",813,"Greenville Public School, Oklahoma",133
"G40013500","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Grove Public School","13500",,,,"Grove Public School, Oklahoma",3487,"Grove Public School, Oklahoma",481
"G40013600","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Gypsy Public School","13600",,,,"Gypsy Public School, Oklahoma",581,"Gypsy Public School, Oklahoma",188
"G40014100","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Haywood Public School","14100",,,,"Haywood Public School, Oklahoma",1146,"Haywood Public School, Oklahoma",168
"G40014730","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Hodgen Public School","14730",,,,"Hodgen Public School, Oklahoma",1073,"Hodgen Public School, Oklahoma",260
"G40014820","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Skelly Public School","14820",,,,"Skelly Public School, Oklahoma",680,"Skelly Public School, Oklahoma",193
"G40014890","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Holly Creek Public School","14890",,,,"Holly Creek Public School, Oklahoma",1708,"Holly Creek Public School, Oklahoma",307
"G40015750","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Jennings Public School","15750",,,,"Jennings Public School, Oklahoma",983,"Jennings Public School, Oklahoma",232
"G40015900","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Justice Public School","15900",,,,"Justice Public School, Oklahoma",185,"Justice Public School, Oklahoma",86
"G40015930","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Justus-Tiawah Public School","15930",,,,"Justus-Tiawah Public School, Oklahoma",4034,"Justus-Tiawah Public School, Oklahoma",541
"G40016050","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Kaw City Public Schools","16050",,,,"Kaw City Public Schools, Oklahoma",504,"Kaw City Public Schools, Oklahoma",124
"G40016320","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Kenwood Public School","16320",,,,"Kenwood Public School, Oklahoma",486,"Kenwood Public School, Oklahoma",191
"G40016440","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Keys Public Schools","16440",,,,"Keys Public Schools, Oklahoma",4310,"Keys Public Schools, Oklahoma",578
"G40016470","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Keystone Public School","16470",,,,"Keystone Public School, Oklahoma",3713,"Keystone Public School, Oklahoma",455
"G40016530","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Kildare Public School","16530",,,,"Kildare Public School, Oklahoma",1070,"Kildare Public School, Oklahoma",133
"G40016720","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Krebs Public School","16720",,,,"Krebs Public School, Oklahoma",3262,"Krebs Public School, Oklahoma",428
"G40017040","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Lane Public School","17040",,,,"Lane Public School, Oklahoma",1103,"Lane Public School, Oklahoma",193
"G40017310","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Leach Public School","17310",,,,"Leach Public School, Oklahoma",1146,"Leach Public School, Oklahoma",259
"G40017520","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Leonard Public Schools","17520",,,,"Leonard Public Schools, Oklahoma",546,"Leonard Public Schools, Oklahoma",113
"G40017610","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Liberty Public Schools","17610",,,,"Liberty Public Schools, Oklahoma",450,"Liberty Public Schools, Oklahoma",143
"G40017700","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Liberty Public School","17700",,,,"Liberty Public School, Oklahoma",2460,"Liberty Public School, Oklahoma",435
"G40018240","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Lone Star Public School","18240",,,,"Lone Star Public School, Oklahoma",3467,"Lone Star Public School, Oklahoma",481
"G40018420","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Lost City Public Schools","18420",,,,"Lost City Public Schools, Oklahoma",666,"Lost City Public Schools, Oklahoma",197
"G40018480","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Lowrey Public School","18480",,,,"Lowrey Public School, Oklahoma",1248,"Lowrey Public School, Oklahoma",262
"G40018570","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Lukfata Public School","18570",,,,"Lukfata Public School, Oklahoma",1277,"Lukfata Public School, Oklahoma",257
"G40018870","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Mannsville Public School","18870",,,,"Mannsville Public School, Oklahoma",1057,"Mannsville Public School, Oklahoma",210
"G40018900","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Maple Public School","18900",,,,"Maple Public School, Oklahoma",478,"Maple Public School, Oklahoma",107
"G40018960","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Marble City Public School","18960",,,,"Marble City Public School, Oklahoma",1183,"Marble City Public School, Oklahoma",213
"G40019200","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Maryetta Public Schools","19200",,,,"Maryetta Public Schools, Oklahoma",1322,"Maryetta Public Schools, Oklahoma",289
"G40019500","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"McCord Public School","19500",,,,"McCord Public School, Oklahoma",2251,"McCord Public School, Oklahoma",407
"G40019890","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Middleberg Public School","19890",,,,"Middleberg Public School, Oklahoma",1486,"Middleberg Public School, Oklahoma",297
"G40020010","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Milfay Public School","20010",,,,"Milfay Public School, Oklahoma",1971,"Milfay Public School, Oklahoma",1583
"G40020160","2005-2009",,,"Oklahoma","40",,,,,,,,,,,,,,,,,,,,,,,"Moffett Public School","20160",,,,"Moffett Public School, Oklahoma",169,"Moffett Public School, Oklahoma",72
